video_id,title,duration,view_count,upload_date,has_subtitles,subtitle
CIaiaKgpqQU,??????????????????????????????? :: ??????????????? ???????? 12 ??.?. 2565,150,5720,,No,
llDc-W6S5Jk,??????????????????????????????? :: ??????????????? ???????? 12 ??.?. 2565,161,6527,,No,
x4y29-9fU_w,?????????????????????????????? :: ??????????????? ???????? 19 ??.?. 2565,95,3327,,No,
JiGJ-siI_1o,????????????????????????????? :: ??????????????? ???????? 11 ??.?. 2565,274,12071,,No,
flZLNLPLj7Y,?????????????????????? :: ??????????????? ???????? 19 ??.?. 2565,4125,147504,,No,
RG55_YAWXG4,?????????????????????? :: ??????????????? ???????? 11 ??.?. 2565,269,33790,,No,
RmSKNxkPI0Y,???????????????????? :: ??????????????? ???????? 18 ??.?. 2565,311,6628,,No,
MDgDwnU7yZI,???????????????? :: ??????????????? ???????? 12 ??.?. 2565,3995,74823,,No,
WbkUucJ9Pi0,Listen to your mind :: Luangpor Pramote Pamojjo 30 May 21,2995,4146,,No,
TJnkKGcQNkg,???????????? :: ??????????????? ???????? 5 ??.?. 2565,207,6885,,No,
XqTFeIA78Ng,?????????????????????????????? :: ??????????????? ???????? 5 ??.?. 2565,147,5907,,No,
vewm7C6gx64,Know the truth with a stable and equanimous mind - 28 NOV 2021,119,1135,,No,
0BiRT0AB7Ng,??????????????????????????????? :: ??????????????? ???????? 4 ??.?. 2565,196,8417,,No,
Da1WIrUZTHU,?????????????????????????????? :: ??????????????? ???????? 4  ??.?. 2565,234,7544,,No,
iucjkbUNLYM,???????????????????? :: ??????????????? ???????? 29 ?.?. 2565,134,6606,,No,
JX9MOYuENok,???????????????????? :: ??????????????? ???????? 29 ?.?. 2565,178,9097,,No,
7kBr31dFurs,?????????????????? :: ??????????????? ???????? 28 ??????? 2565,144,7299,,No,
jxUK1V5etu4,?????????????????????????? :: ??????????????? ???????? 28 ??????? 2565,246,8801,,No,
b60zhVObUaA,???????????????????????? :: ??????????????? ???????? 22 ?.?. 2565,114,8392,,No,
auRYbXoxJ-o,Seeing Suffering :: Luangpor Pramote Pamojjo 14 Mar 21,2811,3545,,No,
vsfMhCBA7Sg,??????????????????????????? :: ??????????????? ???????? 22 ?.?. 2565,144,7050,,No,
Ai9_FTN5Tmg,Insight Development Makes the Mind Wise: Luangpor Pramote Pamojjo 30 Oct 2021,220,2022,,No,
HCdXQ_XT_so,?????????????????????????? :: ??????????????? ???????? 22 ?.?. 2565,171,9879,,No,
Q_nkx3MWscI,??????????????????? :: ??????????????? ???????? 21 ?.?. 2565,202,8757,,No,
KSL1y9ZYh8w,???????? :: ??????????????? ???????? 21 ?.?. 2565,223,9154,,No,
A3FYXlh98SI,????????????????????? :: ??????????????? ???????? 28 ?.?. 2565,3885,80557,,No,
cRlOnwSY79c,?????????????????????????? :: ??????????????? ???????? 15 ?.?. 2565,127,5964,,No,
9p9lg5SvYko,?????????????????? :: ??????????????? ???????? 15 ?.?. 2565,125,6763,,No,
LujGdAp7tsI,??????????????????????????? :: ??????????????? ???????? 14 ?.?. 2565,231,9443,,No,
9Q-qsaO6Xws,???????????????????????????????????? :: ??????????????? ???????? 14 ?.?. 2565,251,9908,,No,
8STnhhBswQc,??????????????????????????????????????????????? :: ??????????????? ???????? 7 ?.?. 2565,179,10864,,No,
bl_EGejten4,?????????????????????????????????????????????????? :: ??????????????? ???????? 7 ??????? 2565,126,7039,,No,
UiOyc5QPPck,???????????????????? :: ??????????????? ???????? 8 ?.?. 2565,105,7871,,No,
ZcL3fBaCsJg,??????????????? :: ??????????????? ???????? 8 ?.?. 2565,160,7099,,No,
qqHtVYBUEP8,???????????????????????? ::  ??????????????? ???????? 7 ?.?. 2565,151,9013,,No,
5z81qEwxhNM,???????????? :: ??????????????? ???????? 7 ?.?. 2565,150,5579,,No,
fZfblFBx9io,??????????????????????????????? :: ??????????????? ???????? 1 ?.?. 2565,73,7122,,No,
R8QcDzmuiUw,????????? ?? ???? ??? ???? ??????? :: ??????????????? ???????? 1 ?.?. 2565,191,6975,,No,
R572EGp4Isw,????????????????????????????????????????????????????? :: ??????????????? ???????? 24 ??.?. 2565,120,3127,,No,
Y2IWXpP8eZ4,????????????????????????????????????????? :: ??????????????? ???????? 30 ??.?. 2565,190,5737,,No,
3-Esk_GoHH4,???????????????? :: ??????????????? ???????? 1 ?.?. 2565,119,7870,,No,
z7cho_MpGLY,?????????????? :: ??????????????? ???????? 1 ?.?. 2565,120,4846,,No,
namZ9SzGlj8,??????????? :: ??????????????? ???????? 30 ??.?. 2565,169,6005,,No,
i0UTjF5S2nM,??????????????????????????? :: ??????????????? ???????? 30 ??.?. 2565,198,8836,,No,
3O7wv2TTwAw,?????????????????????????????????????????? :: ??????????????? ???????? 24 ??.?. 2565,133,4736,,No,
z1l9b5FD4kY,??????????????????????? :: ??????????????? ???????? 24 ??.?. 2565,187,5353,,No,
XwegN1bSMZk,???????? 10 :: ??????????????? ???????? 1 ?.?. 2565,3686,44528,,No,
L4yZ5VaktDs,???????????? :: ??????????????? ???????? 23 ??.?. 2565,153,5710,,No,
YtWWUV6wnec,????????????? 2 ???? :: ??????????????? ???????? 23 ??.?. 2565,196,10521,,No,
m9Kl69v2YwQ,???????????????????????? :: ??????????????? ???????? 30 ??.?. 2565,3966,115187,,No,
bL3cdp_jk5I,????????? ?????????? :: ??????????????? ???????? 16 ??.?. 2565,94,5468,,No,
77398zs9drw,????????????????????????????????? :: ??????????????? ???????? 16 ??.?. 2565,169,5421,,No,
PFPxQmvB2B0,The 8 Worldly Conditions :: Luangpor Pramote Pamojjo 29 May 21,2206,3991,,No,
eSVgHw1leUA,????????????????????????????? :: ??????????????? ???????? 17 ??.?. 2565,183,7859,,No,
7cxHWL2JFSM,???????????????????????? :: ??????????????? ???????? 17 ??.?.2565,284,9660,,No,
FGXbQULC4JA,?????????????????????????? :: ??????????????? ???????? 16 ??.?. 2565,237,8353,,No,
J-Nzk6ic5kg,????????????????????????? :: ??????????????? ???????? 23 ??.?. 2565,3828,71261,,No,
tZAiHgNkpLQ,?????????????? :: ??????????????? ???????? 16 ??.?. 2565,189,12954,,No,
eI68FgMIAQQ,?????????????????????????????????????? :: ??????????????? ???????? 10 ??.?. 2565,186,8485,,No,
Wdv83BwWToE,???????????????????????????????? :: ??????????????? ???????? 9 ??.?. 2565,114,6479,,No,
ZnlHkZd0d7M,The Mind and Object are a Pair :: Luangpor Pramote Pamojjo 9 May 2021,2856,3417,,No,
q07xr7EpjwI,????????????????????????????????? :: ??????????????? ???????? 3 ??.?. 2565,152,4741,,No,
riSn8JiRSCc,?????????? 6 ??????????????????? :: ??????????????? ???????? 10 ??.?. 2565,204,10074,,No,
hL-a8imJnSQ,??????????? :: ??????????????? ???????? 10 ??.?. 2565,140,9118,,No,
72MK1LLJEPo,???????????????????? :: ??????????????? ???????? 9 ??.?. 2565,236,7596,,No,
l2xQeZ87b68,????????????????????????????????? :: ??????????????? ???????? 9 ??.?. 2565,143,5729,,No,
X0G7HpWyP3g,???????? ???????? ?????????? ????????????????????????? :: ??????????????? ???????? 2 ??.?. 2565,90,7443,,No,
YUBKMoUWvnU,???????????????????????????????????? :: ??????????????? ???????? 2 ??.?. 2565,147,3632,,No,
ZmmhWy2DOVE,???????????????????????????? :: ??????????????? ???????? 3 ??.?. 2565,142,11472,,No,
jE61-9ymGjQ,???????????????????????????????? :: ??????????????? ???????? 3 ??.?. 2565,291,7074,,No,
g_uG1Pzz9N8,???????????????????????? :: ??????????????? ???????? 2 ??.?. 2565,199,6662,,No,
KVoIkz_dvrQ,??????????????????????? :: ??????????????? ???????? 2 ??.?. 2565,266,7804,,No,
IpzlR5jHU1U,??????????????????????????? :: ??????????????? ???????? 19 ??.?. 2565,98,3579,,No,
SCd3o_jFJcs,Impartiality :: Luangpor Pramote Pamojjo 31 Jan 21,2919,3633,,No,
6FiWZlbzl5c,??????????????????? :: ??????????????? ???????? 27 ??.?. 2565,199,8741,,No,
kx1_yef13SA,???????????? :: ??????????????? ???????? 27 ??.?. 2565,154,6192,,No,
gbPbFZg4V8g,?????????????????????????? :: ??????????????? ???????? 26 ??.?. 2565,124,9516,,No,
PgGlZmEsQ4Q,????????????? ??????????????? :: ??????????????? ???????? 26 ??.?. 2565,148,8337,,No,
SPeOEXnOEVI,?????????????????????????? :: ??????????????? ???????? 20 ??.?. 2565,242,8595,,No,
AWYTzR1qmO0,??????????????? :: ??????????????? ???????? 20 ??.?. 2565,196,6222,,No,
fRMDzuMx7K0,???????????????????????? :: ??????????????? ???????? 19 ??.?. 2565,95,4157,,No,
SwDtgHey_t0,The mind is the key to practice :: Luangpor Pramote Pamojjo 13 Jun 21,2358,4808,,No,
nAkCOy6P4EA,????????????????????? :: ??????????????? ???????? 20 ??.?. 2565,185,7722,,No,
hhuTYpQaUoE,?????????????????? :: ??????????????? ???????? 20 ??.?. 2565,186,13141,,No,
dQCWTjMLMgs,?????????????????????????????? :: ??????????????? ???????? 19 ??.?. 2565,233,8811,,No,
qL3q_3QlLho,??????????????? :: ??????????????? ???????? 19 ??.?. 2565,219,8314,,No,
-7s5szmpKH0,?????????????????????? :: ??????????????? ???????? 13 ??.?. 2565,164,9652,,No,
cm4KrWMxO1Y,?????????????????????????????????? :: ??????????????? ???????? 13 ??.?. 2565,211,5874,,No,
eKjEgVcoTW0,Perceiving the truth of natural phenomena :: Luangpor Pramote Pamojjo 1 May 2021,2574,4986,,No,
Ol0kpAWfg1Y,????????????????????????????? :: ??????????????? ???????? 13 ??.?. 2565,197,9033,,No,
ouNtI_ASU6s,?????????????? :: ??????????????? ???????? 13 ??.?. 2565,133,5957,,No,
SnAQUx2AfJk,???????????????????? :: ??????????????? ???????? 12 ??.?. 2565,247,11717,,No,
h78z9IUTovg,?????????????????????????????? :: ??????????????? ???????? 12 ??.?. 2565,316,7324,,No,
_IrmNmtH630,????????????????????????? :: ??????????????? ???????? 19 ??.?. 2565,3340,46255,,No,
_nDHItiCjdw,????????? 2 ?????? :: ??????????????? ???????? 6 ??.?. 2565,186,6178,,No,
0QpMWvw-PkY,?????? ?????????? :: ??????????????? ???????? 6 ??.?. 2565,317,5629,,No,
rS6RzFcIfLc,????????????????????? :: ??????????????? ???????? 5 ??.?. 2565,175,6237,,No,
m33VkkWrx_k,"Don't wander off, Don't over focus :: Luangpor Pramote Pamojjo 8 May 21",2022,7362,,No,
2MvyVS-kTRE,????? 5 ???????????? :: ??????????????? ???????? 5 ??.?. 2565,218,9203,,No,
zI9B1zAtrXc,???????????????????? :: ??????????????? ???????? 16 ?.?. 2565,197,4730,,No,
SJhOg__wBtM,?????????????????????????? :: ??????????????? ???????? 25 ?.?. 2565,3408,48073,,No,
qaHZfZQHh2Y,??????????????????? :: ??????????????? ???????? 16 ?.?. 2565,279,8817,,No,
5RIxpZpOgbw,???????????? :: ??????????????? ???????? 13 ??.?. 2565,3790,87758,,No,
KCXPVrz0Y54,????????????????????? :: ??????????????? ???????? 16 ?.?. 2565,446,9785,,No,
VkWYbhwkHYQ,??????????????????? :: ??????????????? ???????? 16 ?.?. 2565,262,7034,,No,
kS4WTLMPn0w,????????????????? :: ??????????????? ???????? 19 ?.?. 2564,167,6714,,No,
KOxVHZUwXS0,??????????????????? ????????????? :: ??????????????? ???????? 27 ?.?. 2565,130,5309,,No,
2EvMgunTuqY,A Worthy Life :: Luangpor Pramote Pamojjo 8 Feb 2021,1347,4902,,No,
7cJqE3JZyks,????????????????????? :: ??????????????? ???????? 27 ?.?. 2565,218,6231,,No,
ISHt2bzIeio,?????????? ?????????? :: ??????????????? ???????? 6 ??.?. 2565,4048,85013,,No,
Hu3so9lhrkA,??????????????????????????? :: ??????????????? ???????? 27 ?.?. 2565,170,3415,,No,
eb0MMO-YjEM,???????????????????? :: ??????????????? ???????? 26 ?.?. 2565,343,8815,,No,
fQNOMAAwO5M,???????????????????????? :: ??????????????? ???????? 26 ?.?. 2565,186,7192,,No,
FD0uxHVlgjc,???????????????????? 5 :: ??????????????? ???????? 5 ??.?. 2565,3938,94519,,No,
nCp3MThNJU0,????????????????????? ????????????????? :: ??????????????? ???????? 20 ?.?. 2565,177,4677,,No,
_by51i4cZgI,????????????????????????????????????????????????????? :: ??????????????? ???????? 19 ?????????? 2565,206,5668,,No,
_kDKZDYBzok,??????????????????????? :: ??????????????? ???????? 20 ?.?. 2565,176,5188,,No,
mHDBlAwwpXc,????????????????????? :: ??????????????? ???????? 27 ?.?. 2565,3839,183635,,No,
EIFe_edp5tQ,?????????????????? :: ??????????????? ???????? 20 ?.?. 2565,290,6888,,No,
XTpDbhzqS60,???????????????? ????????????????????  :: ??????????????? ???????? 19 ?.?. 2565,248,8126,,No,
0aZZpDwFSXY,??????????????????? :: ??????????????? ???????? 19 ?.?. 2565,239,6404,,No,
zhKEMUVmzdU,????????????? – ????????????? :: ??????????????? ???????? 26 ?.?. 2565,4173,60317,,No,
sQkEWHOzni4,??????????????????????? :: ??????????????? ???????? 13 ?.?. 2565,169,10073,,No,
9wIkc2t_8mk,??????????????????????????? :: ??????????????? ???????? 13 ?.?. 2565,118,3312,,No,
-06n1iZJQW4,????????????? :: ??????????????? ???????? 13 ?.?. 2565,203,11560,,No,
XSKhV94g_AQ,???????????????????? :: ??????????????? ???????? 13 ?.?. 2565,308,8256,,No,
pWYGGu89JRg,??????????? :: ??????????????? ???????? 12 ?.?. 2565,286,7234,,No,
KGQhoOCVDow,?????????????????????????? :: ??????????????? ???????? 12 ?.?. 2565,132,5590,,No,
HQidU6gy-GY,?????????????????????????????????? :: ??????????????? ???????? 6 ?.?. 2565,382,10281,,No,
3lGeTjHqyco,??????????????????????? :: ??????????????? ???????? 16 ?.?. 2565,4391,123507,,No,
2gROu1EWOgY,??? ????? ?????????????? :: ??????????????? ???????? 6 ?.?. 2565,225,6718,,No,
e6CUpPNpBW0,???????????????? :: ??????????????? ???????? 5 ?.?. 2565,255,6668,,No,
BY54qcEUBZU,???????????????????????? :: ??????????????? ???????? 5 ?.?. 2565,216,5737,,No,
3bqKGdwmPMY,??????????????? :: ??????????????? ???????? 12 ?.?. 2565,4120,58440,,No,
_JNuew1viso,??????????? ??????????? :: ??????????????? ???????? 30 ?.?. 2565,187,7330,,No,
RhJOZSyFe8M,????????????????????????? :: ??????????????? ???????? 30 ?.?. 2565,468,9452,,No,
gPndN30f-kk,?????????????????? :: ???????????????????????????????? ??????? ??????????????,2063,4753,,No,
QbfnDdfaA68,????????????????? :: ??????????????? ???????? 29 ?.?. 2565,175,5456,,No,
xqMbSLUx3WI,????????????????????? ??????????? :: ??????????????? ???????? 29 ?.?. 2565,339,8000,,No,
DLYp7cqYRQc,06/02/2022 ???????? 5 ??????????? (Let Go of the Five Aggregates Step by Step),4353,217435,,No,
kpp_p9yK6Uk,????????????????????? :: ??????????????? ???????? 5 ?.?. 2565,3753,78001,,No,
9E7GdAWo6-k,?????????????? :: ??????????????? ???????? 23 ?.?. 2565,166,15423,,No,
3YkTrWB13GI,?????????? ??????????????????????? :: ??????????????? - ??????????????? ???????? 2 31 ?.?. 64,3427,10396,,No,
Py_bGEvYKkc,???????????????????????????????? :: ??????????????? ???????? 23 ?.?. 2565,171,12167,,No,
u2yDu7SX3GE,??????????????????? 2 ??? :: ??????????????? ???????? 23 ?.?. 2565,153,7692,,No,
9JHP-IJQuPk,??????????????????????? :: ??????????????? ???????? 22 ?.?. 2565,199,8557,,No,
U-eAJNU4CDs,?????????????????? ?????? :: ???????????????????????????????? ??????? ??????????????,2654,3760,,No,
1w5JC16sdDE,?????????? ???????????????????????? :: ??????????????? ???????? 22 ?.?. 2565,229,7977,,No,
7gepNabXfWo,????????  :: ??????????????? ???????? 22 ?.?. 2565,164,6148,,No,
LHVCrG8T-Wo,??? ??? ?????????????????? :: ??????????????? ???????? 29 ?.?. 2565,4277,115196,,No,
o4_h7MPI6Wk,????????????????????? :: ??????????????? ???????? 9 ?.?. 2565,164,3332,,No,
Q9yAXlnG9N8,?????????????????????????????? :: ??????????????? ???????? 9 ?.?. 2565,436,12696,,No,
WyaIHsSzIio,?????????????????????????????????????? :: ??????????????? ???????? 16 ?.?. 2565,239,5905,,No,
04JO-08TcFQ,???????????????????????? :: ??????????????? ???????? 16 ?.?. 2565,320,7336,,No,
rB6apqDXuoI,??????????????????????????????????????? :: ???????????????????????????????? ??????? ??????????????,4559,4172,,No,
T4NokrLRdCI,???????????????????????? :: ??????????????? ???????? 15 ?.?. 2565,231,12654,,No,
t0ADpLnyCJ0,??????????? :: ??????????????? ???????? 15 ?.?. 2565,253,17280,,No,
Quq6itD3tzE,"""??? ? ?????????"" ??????????????? - ??????????????? ???????? 2 28 ?.?. 64 (sci640828)",3408,14134,,No,
NWpleS9Z4fE,???????????????? :: ???????????????????????????????? ??????? ??????????????,1990,2511,,No,
i9IfNCOOzeA,?????????????????? :: ??????????????? ???????? 8 ?.?. 2565,153,8499,,No,
TPHJOgit32g,???????????? :: ??????????????? ???????? 16 ?.?. 2565,3953,72174,,No,
RGZFmWUsVnc,???? ? ????????? :: ??????????????? ???????? 8 ?.?. 2565,174,4334,,No,
UJRmGMw0vvI,?????????????????????? :: ??????????????? ???????? 8 ?.?. 2565,3905,73485,,No,
Yhe8QOERJgA,???????????????? :: ????????????? ???????? 27 ?.?. 2564,6684,15771,,No,
S2lLdBaWKqI,????????????????????????? ???????????? :: ??????????????? ???????? 2 ?.?. 2565,171,3985,,No,
xA6c6rLqNv8,?????????????????????? :: ??????????????? ???????? 2 ?.?. 2565,227,7064,,No,
RPjwpP_G8FQ,??????????????? :: ???????????????????????????????? ??????? ??????????????,3949,4219,,No,
HOj69JrHxvE,??????????????  :: ??????????????? ???????? 1 ?.?. 2565,199,7833,,No,
YPAwthyNQZc,??????????????????? :: ??????????????? ???????? 1 ?.?. 2565,179,8501,,No,
we6jNImjDOc,???????????????????????????????? :: ??????????????? ???????? 26 ?.?. 2564,234,8457,,No,
pi9a47RlpsE,???????????????? :: ??????????????? ???????? 26 ?.?. 2564,138,6743,,No,
B-DV69PXWAs,?????????? :: ???????????????????????????????? ??????? ??????????????,2187,10082,,No,
NobpcL-6twU,??????? :: ??????????????? ???????? 25 ?.?. 2564,214,10945,,No,
SWkxRqPuo-Y,?????????????????????????? :: ??????????????? ???????? 25 ?.?. 2564,269,9236,,No,
It_5YGZHUF8,????????????????????????? :: ??????????????? ???????? 31 ?.?. 2564,4170,96163,,No,
UwQPWqfrg5A,???????? :: ??????????????? ???????? 31 ?.?. 2564,267,16216,,No,
nIpIt4NL2uE,?????????????????????????  ? :: ??????????????? ???????? 19 ?.?. 2564,187,4552,,No,
iSAvefLc0xw,???????????????? :: ??????????????? ???????? 19 ?.?. 2564,210,5157,,No,
6tUmYsSW9QE,?????????????? :: ???????????????????????????????? ??????? ??????????????,2342,1706,,No,
XXPYhcDMizw,???????????????????? :: ??????????????? ???????? 18 ?.?. 2564,227,7092,,No,
5IsxhaxbedA,??????????????????????????? :: ??????????????? ???????? 18 ?.?. 2564,192,7763,,No,
xsoq27PcUfo,?????????????????? :: ??????????????? ???????? 26 ?.?. 2564,3057,107108,,No,
VayJ0HEE5Ag,????????????????????? :: ??????????????? ???????? 12 ?.?. 2564,268,7627,,No,
xxhkbKuONJw,????????????????? :: ??????????????? ???????? 12 ?.?. 2564,193,6107,,No,
5i6Q_K9tJfs,?????????????????????? ?????? ????????????:: ???????????????????????????????? ??????? ??????????????,2042,3656,,No,
hIJbyu7dMi8,?????????????????????? :: ??????????????? ???????? 11 ?.?. 2564,198,10275,,No,
_C_Wn0Ka6Fc,?????????? :: ??????????????? ???????? 11 ?.?. 2564,395,9248,,No,
TGOeyAx3K4g,18/12/2021 ???????????? ??????????? (Remember the Principles then Master the Art of Practicing),2954,29054,,No,
OHwxK0atyHU,????????????????????? :: ??????????????? ???????? 11 ?.?. 2564,3479,46369,,No,
AbCgtBHv9tw,?????????? :: ???????????????????????????????? ??????? ??????????????,2439,4180,,No,
JZoYotXIY6E,??????????????????????????? :: ??????????????? ???????? ???????????????,309,5984,,No,
S7MLlTCOAlU,???????????????????? :: ??????????????? ???????? 28 ?.?. 2564,197,7612,,No,
lGFG5NkJ7T0,???????????????????? :: ??????????????? ???????? 28 ?.?. 2564,206,8018,,No,
3AHXN2nPca8,???????????????????????? :: ???????????????????????????????? ??????? ??????????????,1839,5028,,No,
JvEmL1zDFqw,????????????????????????????????? :: ??????????????? ???????? 27 ?.?. 2564,225,6765,,No,
dQ9kxVNN19g,???????????????????????????  :: ??????????????? ???????? 27 ?.?. 2564,307,12709,,No,
jl6ZtT3NhJc,???????????????? :: ??????????????? ????????  ???????????????,196,12922,,No,
CukphD67hiA,????????????????????? :: ??????????????? ???????? 21 ?.?. 2564,193,6253,,No,
_vsmo5Ke1B4,??????????????????????????? :: ??????????????? ???????? 21 ?.?. 2564,142,5518,,No,
PMbyHvgLkaQ,???????????????? :: ???????????????????????????????? ??????? ??????????????,3047,8289,,No,
KKulbogABUQ,?????????????????????????? :: ??????????????? ???????? 20 ?.?. 2564,177,5090,,No,
7zg8jYh2NPo,???????????????????? :: ??????????????? ???????? 20 ?.?. 2564,186,20443,,No,
LAG9A72Boy0,??????????? :: ??????????????? ???????? 28 ?.?. 2564,3703,68168,,No,
#NAME?,????????????????? :: ??????????????? ???????? ??????????????? 18 ??.?. 2560,168,4860,,No,
7cKLUs_JEB4,????????????????????????? :: ??????????????? ???????? 14 ?.?. 2564,194,7425,,No,
BG4EG1mpF98,?????????????????????????????? :: ??????????????? ???????? 7 ?.?. 2564,165,4682,,No,
_exG8raoww0,??????????????????????????? :: ??????????????? ???????? 7 ?.?. 2564,234,7104,,No,
3d6jjQnUzgc,????????????????? :: ??????????????? ???????? 14 ?.?. 2564,117,3365,,No,
5heUMXwtuV0,?????????????????????????? :: ???????????????????????????????? ??????? ??????????????,2016,3318,,No,
O5M752cVL2w,???????????????????? :: ??????????????? ???????? 13 ?.?. 2564,176,7225,,No,
EMi4XxpIn5o,??????????? ???????????? :: ??????????????? ???????? 13 ?.?. 2564,257,5746,,No,
